,Analog1[V],Analog2[V],Analog9[V]
"12:35:30.200000",0.267,0.573,0.534
"12:35:30.400000",0.269,0.574,0.535
"12:35:30.600000",0.268,0.575,0.535
"12:35:30.800000",0.268,0.577,0.537
"12:35:31.000000",0.267,0.577,0.539
"12:35:31.200000",0.269,0.577,0.539
"12:35:31.400000",0.269,0.580,0.539
"12:35:31.600000",0.271,0.581,0.541
"12:35:31.800000",0.270,0.582,0.543
"12:35:32.000000",0.271,0.582,0.542
"12:35:32.200000",0.270,0.583,0.543
"12:35:32.400000",0.270,0.583,0.546
"12:35:32.600000",0.269,0.584,0.547
"12:35:32.800000",0.271,0.586,0.546
"12:35:33.000000",0.271,0.588,0.550
"12:35:33.200000",0.269,0.586,0.552
"12:35:33.400000",0.269,0.588,0.552
"12:35:33.600000",0.271,0.588,0.552
"12:35:33.800000",0.271,0.589,0.554
"12:35:34.000000",0.270,0.590,0.555
"12:35:34.200000",0.271,0.591,0.555
"12:35:34.400000",0.271,0.591,0.557
"12:35:34.600000",0.271,0.592,0.558
"12:35:34.800000",0.270,0.591,0.558
"12:35:35.000000",0.269,0.591,0.560
"12:35:35.200000",0.271,0.592,0.560
"12:35:35.400000",0.270,0.592,0.562
"12:35:35.600000",0.271,0.593,0.562
"12:35:35.800000",0.271,0.592,0.565
"12:35:36.000000",0.269,0.592,0.566
"12:35:36.200000",0.269,0.591,0.566
"12:35:36.400000",0.269,0.592,0.567
"12:35:36.600000",0.269,0.592,0.569
"12:35:36.800000",0.270,0.592,0.569
"12:35:37.000000",0.269,0.592,0.571
"12:35:37.200000",0.267,0.589,0.571
"12:35:37.400000",0.266,0.589,0.573
"12:35:37.600000",0.266,0.588,0.574
"12:35:37.800000",0.266,0.588,0.576
"12:35:38.000000",0.265,0.588,0.577
"12:35:38.200000",0.265,0.586,0.578
"12:35:38.400000",0.263,0.585,0.580
"12:35:38.600000",0.263,0.583,0.579
"12:35:38.800000",0.262,0.582,0.581
"12:35:39.000000",0.262,0.581,0.582
"12:35:39.200000",0.260,0.580,0.584
"12:35:39.400000",0.259,0.577,0.585
"12:35:39.600000",0.259,0.575,0.586
"12:35:39.800000",0.258,0.572,0.588
"12:35:40.000000",0.256,0.569,0.588
"12:35:40.200000",0.256,0.569,0.587
"12:35:40.400000",0.253,0.566,0.590
"12:35:40.600000",0.252,0.563,0.590
"12:35:40.800000",0.251,0.558,0.593
"12:35:41.000000",0.248,0.554,0.594
"12:35:41.200000",0.245,0.550,0.595
"12:35:41.400000",0.244,0.546,0.596
"12:35:41.600000",0.241,0.542,0.596
"12:35:41.800000",0.239,0.537,0.598
"12:35:42.000000",0.236,0.530,0.600
"12:35:42.200000",0.233,0.522,0.599
"12:35:42.400000",0.231,0.514,0.601
"12:35:42.600000",0.226,0.505,0.603
"12:35:42.800000",0.222,0.496,0.603
"12:35:43.000000",0.218,0.483,0.604
"12:35:43.200000",0.211,0.466,0.605
"12:35:43.400000",0.202,0.443,0.606
"12:35:43.600000",0.192,0.419,0.608
"12:35:43.800000",0.183,0.400,0.610
"12:35:44.000000",0.177,0.390,0.610
"12:35:44.200000",0.172,0.384,0.612
"12:35:44.400000",0.171,0.379,0.612
"12:35:44.600000",0.171,0.376,0.613
"12:35:44.800000",0.169,0.374,0.614
"12:35:45.000000",0.167,0.372,0.616
"12:35:45.200000",0.167,0.373,0.617
"12:35:45.400000",0.168,0.371,0.618
"12:35:45.600000",0.168,0.372,0.618
"12:35:45.800000",0.166,0.371,0.618
"12:35:46.000000",0.168,0.371,0.621
"12:35:46.200000",0.169,0.371,0.622
"12:35:46.400000",0.168,0.372,0.622
"12:35:46.600000",0.169,0.373,0.624
"12:35:46.800000",0.168,0.374,0.627
"12:35:47.000000",0.168,0.374,0.627
"12:35:47.200000",0.169,0.374,0.629
"12:35:47.400000",0.169,0.374,0.629
"12:35:47.600000",0.170,0.376,0.628
"12:35:47.800000",0.170,0.376,0.631
"12:35:48.000000",0.171,0.378,0.631
"12:35:48.200000",0.171,0.378,0.634
"12:35:48.400000",0.173,0.378,0.633
"12:35:48.600000",0.171,0.378,0.636
"12:35:48.800000",0.173,0.379,0.637
"12:35:49.000000",0.171,0.381,0.637
"12:35:49.200000",0.173,0.382,0.637
"12:35:49.400000",0.173,0.383,0.639
"12:35:49.600000",0.174,0.383,0.642
"12:35:49.800000",0.174,0.383,0.643
"12:35:50.000000",0.175,0.383,0.644
"12:35:50.200000",0.175,0.385,0.645
"12:35:50.400000",0.175,0.386,0.646
"12:35:50.600000",0.175,0.387,0.648
"12:35:50.800000",0.175,0.387,0.649
"12:35:51.000000",0.178,0.387,0.649
"12:35:51.200000",0.177,0.388,0.650
"12:35:51.400000",0.177,0.389,0.650
"12:35:51.600000",0.179,0.389,0.651
"12:35:51.800000",0.178,0.390,0.654
"12:35:52.000000",0.178,0.391,0.656
"12:35:52.200000",0.179,0.391,0.655
"12:35:52.400000",0.179,0.391,0.658
"12:35:52.600000",0.180,0.391,0.657
"12:35:52.800000",0.179,0.393,0.659
"12:35:53.000000",0.179,0.394,0.660
"12:35:53.200000",0.179,0.394,0.662
"12:35:53.400000",0.181,0.394,0.662
"12:35:53.600000",0.180,0.393,0.663
"12:35:53.800000",0.179,0.394,0.664
"12:35:54.000000",0.181,0.395,0.666
"12:35:54.200000",0.181,0.396,0.667
"12:35:54.400000",0.181,0.396,0.668
"12:35:54.600000",0.181,0.396,0.669
"12:35:54.800000",0.182,0.395,0.670
"12:35:55.000000",0.181,0.395,0.672
"12:35:55.200000",0.181,0.395,0.674
"12:35:55.400000",0.182,0.397,0.674
"12:35:55.600000",0.180,0.398,0.674
"12:35:55.800000",0.182,0.398,0.676
"12:35:56.000000",0.181,0.397,0.676
"12:35:56.200000",0.181,0.396,0.678
"12:35:56.400000",0.184,0.397,0.678
"12:35:56.600000",0.182,0.398,0.679
"12:35:56.800000",0.182,0.398,0.681
"12:35:57.000000",0.183,0.398,0.682
"12:35:57.200000",0.182,0.398,0.684
"12:35:57.400000",0.182,0.397,0.685
"12:35:57.600000",0.181,0.396,0.686
"12:35:57.800000",0.184,0.397,0.688
"12:35:58.000000",0.182,0.398,0.688
"12:35:58.200000",0.181,0.398,0.689
"12:35:58.400000",0.184,0.398,0.690
"12:35:58.600000",0.181,0.397,0.692
"12:35:58.800000",0.181,0.396,0.692
"12:35:59.000000",0.181,0.396,0.695
"12:35:59.200000",0.181,0.397,0.694
"12:35:59.400000",0.182,0.398,0.694
"12:35:59.600000",0.181,0.397,0.697
"12:35:59.800000",0.180,0.397,0.699
"12:36:00.000000",0.182,0.396,0.698
"12:36:00.200000",0.182,0.395,0.698
"12:36:00.400000",0.181,0.395,0.703
"12:36:00.600000",0.183,0.395,0.702
"12:36:00.800000",0.182,0.397,0.702
"12:36:01.000000",0.182,0.396,0.706
"12:36:01.200000",0.181,0.395,0.705
"12:36:01.400000",0.181,0.395,0.706
"12:36:01.600000",0.181,0.395,0.708
"12:36:01.800000",0.182,0.396,0.709
"12:36:02.000000",0.182,0.397,0.710
"12:36:02.200000",0.181,0.397,0.710
"12:36:02.400000",0.180,0.395,0.714
"12:36:02.600000",0.181,0.395,0.713
"12:36:02.800000",0.181,0.396,0.714
"12:36:03.000000",0.182,0.395,0.716
"12:36:03.200000",0.182,0.396,0.716
"12:36:03.400000",0.182,0.396,0.718
"12:36:03.600000",0.181,0.395,0.719
"12:36:03.800000",0.181,0.395,0.720
"12:36:04.000000",0.183,0.395,0.721
"12:36:04.200000",0.181,0.395,0.723
"12:36:04.400000",0.181,0.396,0.723
"12:36:04.600000",0.182,0.397,0.725
"12:36:04.800000",0.181,0.395,0.725
"12:36:05.000000",0.181,0.395,0.727
"12:36:05.200000",0.181,0.395,0.727
"12:36:05.400000",0.181,0.395,0.729
"12:36:05.600000",0.181,0.396,0.731
"12:36:05.800000",0.181,0.396,0.730
"12:36:06.000000",0.182,0.396,0.732
"12:36:06.200000",0.181,0.395,0.734
"12:36:06.400000",0.181,0.395,0.734
"12:36:06.600000",0.182,0.395,0.736
"12:36:06.800000",0.181,0.395,0.738
"12:36:07.000000",0.181,0.395,0.738
"12:36:07.200000",0.181,0.396,0.739
"12:36:07.400000",0.181,0.395,0.739
"12:36:07.600000",0.180,0.395,0.742
"12:36:07.800000",0.181,0.394,0.742
"12:36:08.000000",0.181,0.395,0.742
"12:36:08.200000",0.181,0.395,0.744
"12:36:08.400000",0.181,0.396,0.746
"12:36:08.600000",0.181,0.395,0.748
"12:36:08.800000",0.181,0.395,0.749
"12:36:09.000000",0.181,0.394,0.749
"12:36:09.200000",0.181,0.394,0.751
"12:36:09.400000",0.182,0.395,0.751
"12:36:09.600000",0.181,0.396,0.752
"12:36:09.800000",0.181,0.395,0.755
"12:36:10.000000",0.181,0.395,0.755
"12:36:10.200000",0.181,0.393,0.756
"12:36:10.400000",0.180,0.393,0.757
"12:36:10.600000",0.181,0.394,0.758
"12:36:10.800000",0.181,0.393,0.757
"12:36:11.000000",0.180,0.395,0.761
"12:36:11.200000",0.181,0.395,0.762
"12:36:11.400000",0.181,0.393,0.763
"12:36:11.600000",0.182,0.393,0.764
"12:36:11.800000",0.180,0.393,0.766
"12:36:12.000000",0.180,0.394,0.766
"12:36:12.200000",0.181,0.393,0.764
"12:36:12.400000",0.180,0.393,0.768
"12:36:12.600000",0.181,0.393,0.768
"12:36:12.800000",0.180,0.391,0.771
"12:36:13.000000",0.181,0.391,0.771
"12:36:13.200000",0.180,0.393,0.773
"12:36:13.400000",0.180,0.393,0.774
"12:36:13.600000",0.180,0.392,0.773
"12:36:13.800000",0.179,0.392,0.776
"12:36:14.000000",0.180,0.391,0.777
"12:36:14.200000",0.178,0.391,0.778
"12:36:14.400000",0.179,0.391,0.779
"12:36:14.600000",0.179,0.391,0.780
"12:36:14.800000",0.180,0.391,0.781
"12:36:15.000000",0.177,0.390,0.783
"12:36:15.200000",0.178,0.391,0.785
"12:36:15.400000",0.178,0.389,0.785
"12:36:15.600000",0.179,0.389,0.785
"12:36:15.800000",0.179,0.389,0.786
"12:36:16.000000",0.178,0.390,0.789
"12:36:16.200000",0.178,0.389,0.787
"12:36:16.400000",0.177,0.389,0.789
"12:36:16.600000",0.178,0.388,0.791
"12:36:16.800000",0.179,0.388,0.791
"12:36:17.000000",0.178,0.388,0.793
"12:36:17.200000",0.177,0.389,0.794
"12:36:17.400000",0.178,0.388,0.794
"12:36:17.600000",0.177,0.386,0.796
"12:36:17.800000",0.176,0.387,0.798
"12:36:18.000000",0.177,0.387,0.798
"12:36:18.200000",0.176,0.387,0.800
"12:36:18.400000",0.177,0.387,0.801
"12:36:18.600000",0.177,0.386,0.802
"12:36:18.800000",0.177,0.388,0.804
"12:36:19.000000",0.176,0.385,0.804
"12:36:19.200000",0.177,0.385,0.804
"12:36:19.400000",0.175,0.384,0.805
"12:36:19.600000",0.177,0.383,0.809
"12:36:19.800000",0.176,0.385,0.809
"12:36:20.000000",0.176,0.384,0.809
"12:36:20.200000",0.175,0.383,0.811
"12:36:20.400000",0.175,0.383,0.812
"12:36:20.600000",0.174,0.381,0.813
"12:36:20.800000",0.174,0.380,0.815
"12:36:21.000000",0.173,0.378,0.815
"12:36:21.200000",0.173,0.378,0.817
"12:36:21.400000",0.171,0.376,0.817
"12:36:21.600000",0.171,0.374,0.820
"12:36:21.800000",0.170,0.372,0.820
"12:36:22.000000",0.170,0.370,0.822
"12:36:22.200000",0.169,0.369,0.824
"12:36:22.400000",0.169,0.367,0.823
"12:36:22.600000",0.167,0.367,0.823
"12:36:22.800000",0.166,0.364,0.825
"12:36:23.000000",0.166,0.361,0.825
"12:36:23.200000",0.166,0.361,0.826
"12:36:23.400000",0.165,0.359,0.828
"12:36:23.600000",0.164,0.357,0.830
"12:36:23.800000",0.161,0.357,0.832
"12:36:24.000000",0.161,0.356,0.832
"12:36:24.200000",0.162,0.355,0.833
"12:36:24.400000",0.161,0.353,0.833
"12:36:24.600000",0.160,0.351,0.835
"12:36:24.800000",0.159,0.351,0.836
"12:36:25.000000",0.159,0.351,0.838
"12:36:25.200000",0.159,0.351,0.839
"12:36:25.400000",0.158,0.349,0.840
"12:36:25.600000",0.159,0.347,0.841
"12:36:25.800000",0.158,0.345,0.843
"12:36:26.000000",0.158,0.346,0.843
"12:36:26.200000",0.158,0.345,0.845
"12:36:26.400000",0.157,0.344,0.846
"12:36:26.600000",0.157,0.345,0.847
"12:36:26.800000",0.156,0.344,0.848
"12:36:27.000000",0.155,0.342,0.849
"12:36:27.200000",0.156,0.342,0.850
"12:36:27.400000",0.156,0.340,0.851
"12:36:27.600000",0.156,0.341,0.851
"12:36:27.800000",0.155,0.341,0.854
"12:36:28.000000",0.154,0.340,0.855
"12:36:28.200000",0.154,0.338,0.856
"12:36:28.400000",0.154,0.338,0.857
"12:36:28.600000",0.153,0.338,0.859
"12:36:28.800000",0.154,0.337,0.859
"12:36:29.000000",0.154,0.337,0.860
"12:36:29.200000",0.153,0.336,0.862
"12:36:29.400000",0.153,0.336,0.861
"12:36:29.600000",0.152,0.336,0.864
"12:36:29.800000",0.154,0.334,0.864
"12:36:30.000000",0.152,0.333,0.866
"12:36:30.200000",0.152,0.334,0.866
"12:36:30.400000",0.152,0.334,0.868
"12:36:30.600000",0.152,0.334,0.869
"12:36:30.800000",0.151,0.332,0.870
"12:36:31.000000",0.151,0.331,0.871
"12:36:31.200000",0.150,0.331,0.872
"12:36:31.400000",0.150,0.331,0.873
"12:36:31.600000",0.151,0.331,0.873
"12:36:31.800000",0.150,0.331,0.874
"12:36:32.000000",0.149,0.330,0.877
"12:36:32.200000",0.150,0.329,0.879
"12:36:32.400000",0.149,0.328,0.880
"12:36:32.600000",0.150,0.328,0.879
"12:36:32.800000",0.149,0.327,0.881
"12:36:33.000000",0.147,0.327,0.881
"12:36:33.200000",0.148,0.327,0.881
"12:36:33.400000",0.148,0.326,0.884
"12:36:33.600000",0.148,0.325,0.886
"12:36:33.800000",0.147,0.325,0.888
"12:36:34.000000",0.148,0.325,0.887
"12:36:34.200000",0.147,0.324,0.890
"12:36:34.400000",0.148,0.327,0.890
"12:36:34.600000",0.145,0.323,0.890
"12:36:34.800000",0.145,0.322,0.892
"12:36:35.000000",0.145,0.321,0.893
"12:36:35.200000",0.145,0.321,0.894
"12:36:35.400000",0.146,0.322,0.894
"12:36:35.600000",0.145,0.321,0.898
"12:36:35.800000",0.145,0.321,0.899
"12:36:36.000000",0.145,0.319,0.898
"12:36:36.200000",0.145,0.318,0.899
"12:36:36.400000",0.145,0.316,0.901
"12:36:36.600000",0.144,0.317,0.903
"12:36:36.800000",0.144,0.317,0.903
"12:36:37.000000",0.144,0.316,0.903
"12:36:37.200000",0.143,0.315,0.905
"12:36:37.400000",0.144,0.314,0.907
"12:36:37.600000",0.143,0.314,0.907
"12:36:37.800000",0.143,0.314,0.909
"12:36:38.000000",0.142,0.313,0.910
"12:36:38.200000",0.143,0.314,0.910
"12:36:38.400000",0.142,0.312,0.912
"12:36:38.600000",0.140,0.311,0.913
"12:36:38.800000",0.141,0.310,0.913
"12:36:39.000000",0.141,0.310,0.915
"12:36:39.200000",0.139,0.309,0.916
"12:36:39.400000",0.141,0.310,0.917
"12:36:39.600000",0.140,0.310,0.918
"12:36:39.800000",0.141,0.309,0.919
"12:36:40.000000",0.140,0.307,0.920
"12:36:40.200000",0.139,0.307,0.922
"12:36:40.400000",0.139,0.306,0.922
"12:36:40.600000",0.139,0.308,0.925
"12:36:40.800000",0.139,0.308,0.924
"12:36:41.000000",0.137,0.306,0.927
"12:36:41.200000",0.138,0.305,0.928
"12:36:41.400000",0.138,0.303,0.929
"12:36:41.600000",0.138,0.303,0.929
"12:36:41.800000",0.137,0.303,0.931
"12:36:42.000000",0.137,0.303,0.933
"12:36:42.200000",0.136,0.303,0.933
"12:36:42.400000",0.136,0.302,0.934
"12:36:42.600000",0.136,0.301,0.936
"12:36:42.800000",0.136,0.301,0.937
"12:36:43.000000",0.137,0.301,0.937
"12:36:43.200000",0.136,0.300,0.939
"12:36:43.400000",0.136,0.299,0.939
"12:36:43.600000",0.134,0.301,0.941
"12:36:43.800000",0.135,0.299,0.943
"12:36:44.000000",0.133,0.297,0.942
"12:36:44.200000",0.134,0.297,0.944
"12:36:44.400000",0.134,0.297,0.946
"12:36:44.600000",0.134,0.297,0.947
"12:36:44.800000",0.134,0.296,0.948
"12:36:45.000000",0.132,0.295,0.950
"12:36:45.200000",0.133,0.295,0.951
"12:36:45.400000",0.132,0.293,0.950
"12:36:45.600000",0.133,0.293,0.952
"12:36:45.800000",0.132,0.293,0.953
"12:36:46.000000",0.132,0.293,0.954
"12:36:46.200000",0.132,0.293,0.955
"12:36:46.400000",0.133,0.292,0.957
"12:36:46.600000",0.130,0.289,0.957
"12:36:46.800000",0.132,0.290,0.959
"12:36:47.000000",0.130,0.289,0.960
"12:36:47.200000",0.132,0.289,0.961
"12:36:47.400000",0.131,0.288,0.962
"12:36:47.600000",0.130,0.288,0.963
"12:36:47.800000",0.131,0.288,0.963
"12:36:48.000000",0.130,0.286,0.966
"12:36:48.200000",0.130,0.285,0.967
"12:36:48.400000",0.129,0.285,0.967
"12:36:48.600000",0.129,0.285,0.968
"12:36:48.800000",0.128,0.284,0.969
"12:36:49.000000",0.128,0.284,0.969
"12:36:49.200000",0.128,0.282,0.971
"12:36:49.400000",0.127,0.282,0.973
"12:36:49.600000",0.128,0.281,0.973
"12:36:49.800000",0.128,0.280,0.976
"12:36:50.000000",0.128,0.280,0.978
"12:36:50.200000",0.126,0.280,0.977
"12:36:50.400000",0.126,0.280,0.980
"12:36:50.600000",0.125,0.278,0.980
"12:36:50.800000",0.126,0.276,0.980
"12:36:51.000000",0.124,0.276,0.982
"12:36:51.200000",0.124,0.277,0.985
"12:36:51.400000",0.124,0.277,0.984
"12:36:51.600000",0.125,0.276,0.986
"12:36:51.800000",0.124,0.276,0.987
"12:36:52.000000",0.124,0.274,0.987
"12:36:52.200000",0.123,0.273,0.987
"12:36:52.400000",0.122,0.273,0.988
"12:36:52.600000",0.122,0.273,0.990
"12:36:52.800000",0.123,0.271,0.992
"12:36:53.000000",0.123,0.271,0.992
"12:36:53.200000",0.121,0.270,0.995
"12:36:53.400000",0.122,0.269,0.995
"12:36:53.600000",0.121,0.269,0.997
"12:36:53.800000",0.122,0.268,0.997
"12:36:54.000000",0.120,0.267,0.997
"12:36:54.200000",0.119,0.268,1.000
"12:36:54.400000",0.121,0.267,1.000
"12:36:54.600000",0.119,0.266,1.002
"12:36:54.800000",0.120,0.265,1.001
"12:36:55.000000",0.118,0.265,1.006
"12:36:55.200000",0.118,0.264,1.006
"12:36:55.400000",0.119,0.265,1.007
"12:36:55.600000",0.118,0.264,1.008
"12:36:55.800000",0.117,0.263,1.008
"12:36:56.000000",0.117,0.263,1.010
"12:36:56.200000",0.118,0.261,1.011
"12:36:56.400000",0.117,0.261,1.012
"12:36:56.600000",0.117,0.261,1.014
"12:36:56.800000",0.118,0.260,1.014
"12:36:57.000000",0.117,0.261,1.016
"12:36:57.200000",0.115,0.259,1.016
"12:36:57.400000",0.116,0.258,1.016
"12:36:57.600000",0.115,0.256,1.018
"12:36:57.800000",0.115,0.257,1.020
"12:36:58.000000",0.115,0.256,1.015
"12:36:58.200000",0.115,0.256,1.023
"12:36:58.400000",0.114,0.256,1.023
"12:36:58.600000",0.114,0.254,1.025
"12:36:58.800000",0.114,0.254,1.026
"12:36:59.000000",0.115,0.252,1.025
"12:36:59.200000",0.113,0.254,1.027
"12:36:59.400000",0.113,0.253,1.029
"12:36:59.600000",0.113,0.253,1.029
"12:36:59.800000",0.113,0.250,1.031
"12:37:00.000000",0.113,0.251,1.031
"12:37:00.200000",0.111,0.250,1.033
"12:37:00.400000",0.111,0.250,1.033
"12:37:00.600000",0.112,0.250,1.036
"12:37:00.800000",0.111,0.250,1.036
"12:37:01.000000",0.111,0.248,1.037
"12:37:01.200000",0.111,0.246,1.039
"12:37:01.400000",0.111,0.246,1.040
"12:37:01.600000",0.109,0.246,1.041
"12:37:01.800000",0.110,0.246,1.042
"12:37:02.000000",0.111,0.246,1.043
"12:37:02.200000",0.109,0.246,1.044
"12:37:02.400000",0.111,0.244,1.045
"12:37:02.600000",0.109,0.243,1.046
"12:37:02.800000",0.109,0.243,1.047
"12:37:03.000000",0.108,0.241,1.048
"12:37:03.200000",0.109,0.242,1.049
"12:37:03.400000",0.107,0.241,1.050
"12:37:03.600000",0.107,0.241,1.053
"12:37:03.800000",0.107,0.239,1.053
"12:37:04.000000",0.106,0.239,1.054
"12:37:04.200000",0.107,0.239,1.057
"12:37:04.400000",0.107,0.238,1.057
"12:37:04.600000",0.105,0.237,1.058
"12:37:04.800000",0.106,0.237,1.058
"12:37:05.000000",0.105,0.236,1.059
"12:37:05.200000",0.103,0.235,1.061
"12:37:05.400000",0.104,0.235,1.064
"12:37:05.600000",0.104,0.235,1.063
"12:37:05.800000",0.103,0.234,1.065
"12:37:06.000000",0.104,0.233,1.067
"12:37:06.200000",0.104,0.233,1.066
"12:37:06.400000",0.103,0.232,1.067
"12:37:06.600000",0.102,0.230,1.069
"12:37:06.800000",0.103,0.230,1.069
"12:37:07.000000",0.102,0.228,1.072
"12:37:07.200000",0.101,0.229,1.072
"12:37:07.400000",0.102,0.229,1.072
"12:37:07.600000",0.100,0.228,1.074
"12:37:07.800000",0.100,0.226,1.074
"12:37:08.000000",0.101,0.226,1.074
"12:37:08.200000",0.100,0.224,1.076
"12:37:08.400000",0.100,0.224,1.078
"12:37:08.600000",0.098,0.224,1.079
"12:37:08.800000",0.098,0.224,1.080
"12:37:09.000000",0.099,0.223,1.083
"12:37:09.200000",0.098,0.222,1.084
"12:37:09.400000",0.097,0.221,1.085
"12:37:09.600000",0.098,0.220,1.084
"12:37:09.800000",0.097,0.220,1.086
"12:37:10.000000",0.097,0.220,1.087
"12:37:10.200000",0.097,0.219,1.089
"12:37:10.400000",0.096,0.220,1.089
"12:37:10.600000",0.096,0.217,1.091
"12:37:10.800000",0.096,0.217,1.093
"12:37:11.000000",0.097,0.216,1.092
"12:37:11.200000",0.097,0.216,1.095
"12:37:11.400000",0.094,0.216,1.096
"12:37:11.600000",0.095,0.216,1.097
"12:37:11.800000",0.094,0.215,1.096
"12:37:12.000000",0.094,0.214,1.099
"12:37:12.200000",0.094,0.213,1.098
"12:37:12.400000",0.094,0.212,1.100
"12:37:12.600000",0.094,0.212,1.102
"12:37:12.800000",0.092,0.212,1.102
"12:37:13.000000",0.092,0.211,1.104
"12:37:13.200000",0.092,0.209,1.105
"12:37:13.400000",0.091,0.208,1.106
"12:37:13.600000",0.092,0.207,1.105
"12:37:13.800000",0.090,0.207,1.108
"12:37:14.000000",0.090,0.206,1.107
"12:37:14.200000",0.091,0.205,1.111
"12:37:14.400000",0.089,0.204,1.112
"12:37:14.600000",0.089,0.204,1.113
"12:37:14.800000",0.089,0.202,1.114
"12:37:15.000000",0.087,0.201,1.116
"12:37:15.200000",0.088,0.201,1.115
"12:37:15.400000",0.087,0.200,1.117
"12:37:15.600000",0.087,0.199,1.117
"12:37:15.800000",0.085,0.199,1.119
"12:37:16.000000",0.086,0.196,1.121
"12:37:16.200000",0.085,0.195,1.120
"12:37:16.400000",0.085,0.194,1.123
"12:37:16.600000",0.084,0.194,1.124
"12:37:16.800000",0.083,0.194,1.125
"12:37:17.000000",0.084,0.192,1.128
"12:37:17.200000",0.084,0.191,1.127
"12:37:17.400000",0.082,0.190,1.129
"12:37:17.600000",0.083,0.188,1.128
"12:37:17.800000",0.082,0.188,1.131
"12:37:18.000000",0.081,0.187,1.132
"12:37:18.200000",0.081,0.186,1.133
"12:37:18.400000",0.080,0.185,1.134
"12:37:18.600000",0.080,0.183,1.137
"12:37:18.800000",0.078,0.181,1.136
"12:37:19.000000",0.078,0.180,1.138
"12:37:19.200000",0.077,0.180,1.138
"12:37:19.400000",0.078,0.179,1.139
"12:37:19.600000",0.077,0.177,1.141
"12:37:19.800000",0.077,0.176,1.143
"12:37:20.000000",0.074,0.173,1.144
"12:37:20.200000",0.074,0.169,1.144
"12:37:20.400000",0.065,0.147,1.141
"12:37:20.600000",0.062,0.145,1.147
"12:37:20.800000",0.062,0.143,1.148
"12:37:21.000000",0.060,0.142,1.147
"12:37:21.200000",0.060,0.140,1.149
"12:37:21.400000",0.059,0.139,1.152
"12:37:21.600000",0.058,0.137,1.152
"12:37:21.800000",0.059,0.137,1.153
"12:37:22.000000",0.058,0.137,1.155
"12:37:22.200000",0.058,0.136,1.154
"12:37:22.400000",0.057,0.136,1.156
"12:37:22.600000",0.057,0.134,1.156
"12:37:22.800000",0.057,0.134,1.157
"12:37:23.000000",0.055,0.133,1.160
"12:37:23.200000",0.055,0.133,1.162
"12:37:23.400000",0.056,0.133,1.162
"12:37:23.600000",0.056,0.134,1.163
"12:37:23.800000",0.056,0.134,1.163
"12:37:24.000000",0.055,0.133,1.164
"12:37:24.200000",0.055,0.132,1.166
"12:37:24.400000",0.055,0.132,1.167
"12:37:24.600000",0.055,0.132,1.169
"12:37:24.800000",0.056,0.132,1.169
"12:37:25.000000",0.056,0.132,1.170
"12:37:25.200000",0.055,0.132,1.171
"12:37:25.400000",0.055,0.131,1.172
"12:37:25.600000",0.057,0.130,1.173
"12:37:25.800000",0.055,0.131,1.174
"12:37:26.000000",0.055,0.130,1.177
"12:37:26.200000",0.055,0.131,1.177
"12:37:26.400000",0.055,0.131,1.179
"12:37:26.600000",0.055,0.131,1.179
"12:37:26.800000",0.053,0.130,1.181
"12:37:27.000000",0.055,0.130,1.181
"12:37:27.200000",0.053,0.130,1.183
"12:37:27.400000",0.054,0.130,1.183
"12:37:27.600000",0.055,0.130,1.185
"12:37:27.800000",0.053,0.130,1.186
"12:37:28.000000",0.053,0.130,1.187
"12:37:28.200000",0.055,0.129,1.188
"12:37:28.400000",0.056,0.128,1.190
"12:37:28.600000",0.053,0.129,1.190
"12:37:28.800000",0.055,0.129,1.192
"12:37:29.000000",0.053,0.129,1.194
"12:37:29.200000",0.053,0.129,1.194
"12:37:29.400000",0.054,0.128,1.196
"12:37:29.600000",0.053,0.127,1.197
"12:37:29.800000",0.052,0.127,1.196
"12:37:30.000000",0.052,0.126,1.198
"12:37:30.200000",0.052,0.128,1.199
"12:37:30.400000",0.053,0.127,1.200
"12:37:30.600000",0.053,0.127,1.202
"12:37:30.800000",0.052,0.126,1.202
"12:37:31.000000",0.052,0.126,1.204
"12:37:31.200000",0.052,0.125,1.205
"12:37:31.400000",0.053,0.126,1.206
"12:37:31.600000",0.052,0.126,1.209
"12:37:31.800000",0.052,0.127,1.208
"12:37:32.000000",0.052,0.126,1.207
"12:37:32.200000",0.051,0.126,1.211
"12:37:32.400000",0.052,0.124,1.212
"12:37:32.600000",0.051,0.124,1.211
"12:37:32.800000",0.051,0.125,1.214
"12:37:33.000000",0.051,0.124,1.216
"12:37:33.200000",0.051,0.125,1.216
"12:37:33.400000",0.051,0.124,1.216
"12:37:33.600000",0.050,0.122,1.218
"12:37:33.800000",0.051,0.123,1.219
"12:37:34.000000",0.051,0.123,1.222
"12:37:34.200000",0.051,0.122,1.222
"12:37:34.400000",0.049,0.123,1.223
"12:37:34.600000",0.049,0.123,1.224
"12:37:34.800000",0.049,0.123,1.225
"12:37:35.000000",0.051,0.122,1.226
"12:37:35.200000",0.049,0.122,1.226
"12:37:35.400000",0.050,0.120,1.230
"12:37:35.600000",0.049,0.121,1.229
"12:37:35.800000",0.049,0.122,1.230
"12:37:36.000000",0.049,0.122,1.232
"12:37:36.200000",0.049,0.121,1.232
"12:37:36.400000",0.049,0.120,1.233
"12:37:36.600000",0.049,0.119,1.235
"12:37:36.800000",0.049,0.119,1.235
"12:37:37.000000",0.049,0.119,1.237
